feature,p_value,u_stat,cohens_d,cohens_d_raw,log2_fc,ad_mean,control_mean,direction,p_adj
s__Megasphaera_hominis,0.04299899471703094,3144.0,0.06987089577483603,-0.06987089577483603,0.0,-1.16089563455859,-1.0871526766799164,down,0.1858477904339497
s__Holdemania_sp_1001095H_141210_F2,0.021180483330107833,3047.0,0.29260688003326335,-0.29260688003326335,0.0,-2.535431081411049,-2.2525271830482434,down,0.1858477904339497
s__Megasphaera_massiliensis,0.04066813505703245,3136.0,0.351007181467075,-0.351007181467075,-0.013864128141460381,6.577246750572263,6.64075799030604,down,0.1858477904339497
s__Dialister_succinatiphilus,0.04966037637988728,3165.0,0.061962787980235065,-0.061962787980235065,-0.010476414352979937,4.813524702108175,4.8486062820819,down,0.1858477904339497
s__Amedibacterium_intestinale,0.024838209589819714,3068.0,0.1523712230172109,-0.1523712230172109,0.0,-0.7509664221286287,-0.5879177223735097,down,0.1858477904339497
s__GGB9739_SGB15313,0.044206149724937124,3148.0,0.16532389518182036,-0.16532389518182036,-0.022728774194538073,2.758278894901959,2.8020779926504735,down,0.1858477904339497
s__Christensenella_intestinihominis,0.04932460409933931,3164.0,0.025962210914253065,-0.025962210914253065,0.0,-0.9735856796835728,-0.9405886712675747,down,0.1858477904339497
s__Leuconostoc_lactis,0.009081744721558312,2942.0,0.1171494087809343,-0.1171494087809343,0.0,-2.527687745281571,-2.341526526594059,down,0.1858477904339497
s__Actinomyces_graevenitzii,0.025978948249757737,3074.0,0.23963743495672768,-0.23963743495672768,0.0,-2.2492780606349125,-1.9169400358707964,down,0.1858477904339497
s__Lentihominibacter_SGB71368,0.048000503541064325,3160.0,0.3042559539949493,-0.3042559539949493,-0.12357054403311045,1.147727466512532,1.2503661712323773,down,0.1858477904339497
s__Eggerthella_guodeyinii,0.020070229891391456,3040.0,0.0915010924270731,-0.0915010924270731,0.0,-1.7722545742942315,-1.6205610167578701,down,0.1858477904339497
s__Actinomyces_naeslundii,0.002271413619436869,2789.0,0.38840000804324976,-0.38840000804324976,0.0,-3.1902570399609282,-2.4938001891833905,down,0.1858477904339497
s__Solobacterium_SGB6834,0.009715789295193754,2950.0,0.5781848776140242,-0.5781848776140242,0.0,-1.0569182529712302,-0.8295368952484897,down,0.1858477904339497
s__GGB12788_SGB19840,0.04066813505703245,3136.0,0.35100718062941516,-0.35100718062941516,-0.18037177577037583,0.47689752961626136,0.5404087691122388,down,0.1858477904339497
s__Lachnospiraceae_bacterium_oral_taxon_096,0.010920817674311916,2964.0,0.4885014009301867,-0.4885014009301867,0.0,-0.9122557238417764,-0.6591684114137614,down,0.1858477904339497
s__Megasphaera_SGB5856,0.04066813505703245,3136.0,0.3510071796051768,-0.3510071796051768,0.0,-0.32060962963129197,-0.25709839042608135,down,0.1858477904339497
s__GGB3550_SGB4746,0.026566111558420646,3077.0,0.14319583744512027,-0.14319583744512027,0.0,-1.9638218007091082,-1.7457354041178794,down,0.1858477904339497
s__TM7_phylum_sp_oral_taxon_351,0.04544178418745671,3152.0,0.22569600153952415,-0.22569600153952415,0.0,-2.182629816031711,-2.1322391033988914,down,0.1858477904339497
s__GGB4664_SGB6452,0.049998063609564956,3166.0,0.30575220880364107,-0.30575220880364107,0.0,-0.13817759464961085,0.015067962683655909,down,0.1858477904339497
